County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Ballots Counted,Official Voter Turnout
Auglaize,PRECINCT GERMAN,AAU,West,Dayton,564,325,57.62%
Auglaize,PRECINCT NEW BREMEN E,AAV,West,Dayton,"1,394",758,54.38%
Auglaize,PRECINCT NEW BREMEN W,AAW,West,Dayton,822,382,46.47%
Auglaize,PRECINCT GOSHEN,AAX,West,Dayton,341,132,38.71%
Auglaize,PRECINCT JACKSON,AAY,West,Dayton,637,384,60.28%
Auglaize,PRECINCT MINSTER N,AAZ,West,Dayton,"1,190",582,48.91%
Auglaize,PRECINCT MINSTER S,ABA,West,Dayton,982,513,52.24%
Auglaize,PRECINCT BUCKLAND,ABB,West,Dayton,147,49,33.33%
Auglaize,PRECINCT LOGAN,ABC,West,Dayton,678,346,51.03%
Auglaize,PRECINCT MOULTON,ABD,West,Dayton,"1,244",660,53.05%
Auglaize,PRECINCT NOBLE,ABF,West,Dayton,865,444,51.33%
Auglaize,PRECINCT PUSHETA,ABG,West,Dayton,906,476,52.54%
Auglaize,PRECINCT ST. MARYS E,ABH,West,Dayton,"1,090",573,52.57%
Auglaize,PRECINCT ST. MARYS W,ABJ,West,Dayton,"1,363",561,41.16%
Auglaize,PRECINCT SALEM,ABK,West,Dayton,322,153,47.52%
Auglaize,PRECINCT UNION,ABL,West,Dayton,"1,251",651,52.04%
Auglaize,PRECINCT NEW KNOXVILLE,ABN,West,Dayton,646,327,50.62%
Auglaize,PRECINCT WASHINGTON,ABO,West,Dayton,745,423,56.78%
Auglaize,PRECINCT WAYNE,ABP,West,Dayton,547,252,46.07%
Auglaize,PRECINCT WAYNESFIELD,ABQ,West,Dayton,479,158,32.99%
Auglaize,PRECINCT CRIDERSVILLE W,ABR,West,Dayton,705,315,44.68%
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,851,201,23.62%
Belmont,PRECINCT BELLAIRE VILLAGE 2,AAB,Southeast,Wheeling,750,111,14.80%
Belmont,PRECINCT BELLAIRE VILLAGE 3,AAE,Southeast,Wheeling,668,110,16.47%
Belmont,PRECINCT MARTINS FERRY 1-A,AAF,Southeast,Wheeling,"1,045",261,24.98%
Belmont,PRECINCT MARTINS FERRY 2-A,AAH,Southeast,Wheeling,"1,167",215,18.42%
Belmont,PRECINCT MARTINS FERRY 3-A,AAJ,Southeast,Wheeling,337,61,18.10%
Belmont,PRECINCT MARTINS FERRY 3-B,AAK,Southeast,Wheeling,505,108,21.39%
Belmont,PRECINCT MARTINS FERRY 4-A,AAL,Southeast,Wheeling,"1,044",164,15.71%
Belmont,PRECINCT ST CLAIRSVILLE 1-A,AAN,Southeast,Wheeling,616,237,38.47%
Belmont,PRECINCT ST CLAIRSVILLE 2-A,AAO,Southeast,Wheeling,544,131,24.08%
Belmont,PRECINCT ST CLAIRSVILLE 2-B,AAP,Southeast,Wheeling,736,259,35.19%
Belmont,PRECINCT ST CLAIRSVILLE 3-A,AAQ,Southeast,Wheeling,421,149,35.39%
Belmont,PRECINCT ST CLAIRSVILLE 3-B,AAR,Southeast,Wheeling,549,199,36.25%
Belmont,PRECINCT ST CLAIRSVILLE 4-A,AAS,Southeast,Wheeling,485,175,36.08%
Belmont,PRECINCT ST CLAIRSVILLE 4-B,AAT,Southeast,Wheeling,455,149,32.75%
Belmont,PRECINCT COLERAIN TWP 2,AAU,Southeast,Wheeling,341,104,30.50%
Belmont,PRECINCT COLERAIN TWP 1,AAV,Southeast,Wheeling,277,109,39.35%
Belmont,PRECINCT COLERAIN TWP 3,AAW,Southeast,Wheeling,836,301,36.00%
Belmont,PRECINCT COLERAIN TWP 4,AAX,Southeast,Wheeling,536,164,30.60%
Belmont,PRECINCT COLERAIN TWP 5,AAY,Southeast,Wheeling,515,191,37.09%
Belmont,PRECINCT COLERAIN TWP 6,AAZ,Southeast,Wheeling,447,120,26.85%
Belmont,PRECINCT FLUSHING VILLAGE,ABA,Southeast,Wheeling,558,166,29.75%
Belmont,PRECINCT HOLLOWAY VILLAGE,ABB,Southeast,Wheeling,179,54,30.17%
Belmont,PRECINCT FLUSHING TWP 1,ABC,Southeast,Wheeling,385,112,29.09%
Belmont,PRECINCT BELMONT VILLAGE,ABD,Southeast,Wheeling,305,95,31.15%
Belmont,PRECINCT BETHESDA VILLAGE,ABE,Southeast,Wheeling,792,235,29.67%
Belmont,PRECINCT GOSHEN TWP,ABF,Southeast,Wheeling,996,335,33.63%
Belmont,PRECINCT KIRKWOOD TWP,ABG,Southeast,Wheeling,257,87,33.85%
Belmont,PRECINCT SHADYSIDE VILLAGE 1,ABH,Southeast,Wheeling,800,236,29.50%
Belmont,PRECINCT SHADYSIDE VILLAGE 2,ABI,Southeast,Wheeling,971,307,31.62%
Belmont,PRECINCT SHADYSIDE VILLAGE 3,ABL,Southeast,Wheeling,683,193,28.26%
Belmont,PRECINCT MEAD TWP 1,ABN,Southeast,Wheeling,936,262,27.99%
Belmont,PRECINCT MEAD TWP 2,ABP,Southeast,Wheeling,522,170,32.57%
Belmont,PRECINCT BRIDGEPORT VILLAGE 1,ABQ,Southeast,Wheeling,627,120,19.14%
Belmont,PRECINCT BRIDGEPORT VILLAGE 2,ABS,Southeast,Wheeling,454,99,21.81%
Belmont,PRECINCT BROOKSIDE VILLAGE,ABU,Southeast,Wheeling,416,126,30.29%
Belmont,PRECINCT PEASE TWP 1,ABV,Southeast,Wheeling,925,247,26.70%
Belmont,PRECINCT PEASE TWP 2,ABW,Southeast,Wheeling,797,149,18.70%
Belmont,PRECINCT PEASE TWP 3,ABX,Southeast,Wheeling,284,90,31.69%
Belmont,PRECINCT YORKVILLE VILLAGE,ABY,Southeast,Wheeling,286,59,20.63%
Belmont,PRECINCT PEASE TWP 4,ABZ,Southeast,Wheeling,565,157,27.79%
Belmont,PRECINCT PULTNEY TWP 1,ACD,Southeast,Wheeling,260,70,26.92%
Belmont,PRECINCT PULTNEY TWP 2,ACE,Southeast,Wheeling,"1,105",305,27.60%
Belmont,PRECINCT PULTNEY TWP 3,ACF,Southeast,Wheeling,785,257,32.74%
Belmont,PRECINCT PULTNEY TWP 4,ACH,Southeast,Wheeling,778,254,32.65%
Belmont,PRECINCT RICHLAND TWP 1,ACJ,Southeast,Wheeling,683,229,33.53%
Belmont,PRECINCT RICHLAND TWP 2,ACK,Southeast,Wheeling,760,291,38.29%
Belmont,PRECINCT RICHLAND TWP 3,ACL,Southeast,Wheeling,645,189,29.30%
Belmont,PRECINCT RICHLAND TWP 4,ACM,Southeast,Wheeling,827,290,35.07%
Belmont,PRECINCT RICHLAND TWP 5,ACN,Southeast,Wheeling,764,322,42.15%
Belmont,PRECINCT RICHLAND TWP 6,ACO,Southeast,Wheeling,966,340,35.20%
Belmont,PRECINCT RICHLAND TWP 7,ACP,Southeast,Wheeling,507,159,31.36%
Belmont,PRECINCT SMITH TWP,ACQ,Southeast,Wheeling,967,310,32.06%
Belmont,PRECINCT SOMERSET TWP 1,ACS,Southeast,Wheeling,466,147,31.55%
Belmont,PRECINCT SOMERSET TWP 2,ACT,Southeast,Wheeling,233,79,33.91%
Belmont,PRECINCT MORRISTOWN VILLAGE,ACU,Southeast,Wheeling,176,54,30.68%
Belmont,PRECINCT UNION TWP 1,ACV,Southeast,Wheeling,386,121,31.35%
Belmont,PRECINCT UNION TWP 2,ACW,Southeast,Wheeling,"1,081",345,31.91%
Belmont,PRECINCT BARNESVILLE VILLAGE 1,ACX,Southeast,Wheeling,"1,189",351,29.52%
Belmont,PRECINCT BARNESVILLE VILLAGE 2,ACZ,Southeast,Wheeling,744,199,26.75%
Belmont,PRECINCT WARREN TWP,ADB,Southeast,Wheeling,"1,243",452,36.36%
Belmont,PRECINCT WASHINGTON TWP,ADD,Southeast,Wheeling,335,105,31.34%
Belmont,PRECINCT WAYNE TWP,ADE,Southeast,Wheeling,463,182,39.31%
Belmont,PRECINCT WHEELING TWP 1,ADF,Southeast,Wheeling,570,197,34.56%
Belmont,PRECINCT WHEELING TWP 2,ADH,Southeast,Wheeling,600,183,30.50%
Belmont,PRECINCT POWHATAN POINT VILLAGE,ADI,Southeast,Wheeling,919,265,28.84%
Belmont,PRECINCT YORK TWP,ADK,Southeast,Wheeling,601,190,31.61%
Belmont,PRECINCT FLUSHING TWP 2,ADL,Southeast,Wheeling,97,48,49.48%
Belmont,PRECINCT PEASE TWP 5,ADW,Southeast,Wheeling,202,85,42.08%
Belmont,PRECINCT BARNESVILLE VILLAGE 3,ADX,Southeast,Wheeling,578,123,21.28%
Brown,BYRD TWP,AAA,Southwest,Cincinnati,466,170,36.48%
Brown,FRANKLIN TWP,AAF,Southwest,Cincinnati,"1,160",458,39.48%
Brown,GREEN TWP NORTH,AAG,Southwest,Cincinnati,461,160,34.71%
Brown,GREEN TWP SOUTH,AAH,Southwest,Cincinnati,658,189,28.72%
Brown,MT ORAB SOUTH,AAJ,Southwest,Cincinnati,923,337,36.51%
Brown,ABERDEEN VILLAGE,AAK,Southwest,Cincinnati,"1,003",210,20.94%
Brown,HUNTINGTON TWP,AAM,Southwest,Cincinnati,576,171,29.69%
Brown,PERRY / LAKE LORELEI,AAV,Southwest,Cincinnati,871,343,39.38%
Brown,PERRY TWP SOUTH,AAW,Southwest,Cincinnati,710,297,41.83%
Brown,PERRY TWP WEST,AAY,Southwest,Cincinnati,841,301,35.79%
Brown,GEORGETOWN SW,ABI,Southwest,Cincinnati,723,283,39.14%
Brown,SARDINIA VILLAGE,ABP,Southwest,Cincinnati,677,157,23.19%
Brown,CLARK HAMERSVILLE,ACD,Southwest,Cincinnati,874,282,32.27%
Brown,CLARK TWP WEST,ACE,Southwest,Cincinnati,919,339,36.89%
Brown,EAGLE TWP,ACF,Southwest,Cincinnati,866,268,30.95%
Brown,MT ORAB NORTH,ACG,Southwest,Cincinnati,"1,101",235,21.34%
Brown,JACKSON TWP,ACH,Southwest,Cincinnati,"1,269",504,39.72%
Brown,JEFFERSON RUSS,ACI,Southwest,Cincinnati,904,362,40.04%
Brown,LEWIS TWP NORTH,ACJ,Southwest,Cincinnati,"1,156",385,33.30%
Brown,LEWIS/HIGGINSPORT,ACK,Southwest,Cincinnati,471,130,27.60%
Brown,PERRY TWP-VILLAGES,ACL,Southwest,Cincinnati,766,300,39.16%
Brown,PIKE TWP EAST,ACM,Southwest,Cincinnati,839,286,34.09%
Brown,PIKE TWP WEST,ACN,Southwest,Cincinnati,862,253,29.35%
Brown,GEORGETOWN EAST,ACO,Southwest,Cincinnati,"1,104",273,24.73%
Brown,GEORGETOWN NORTH,ACP,Southwest,Cincinnati,962,280,29.11%
Brown,PLEASANT TWP,ACQ,Southwest,Cincinnati,867,352,40.60%
Brown,SCOTT TWP,ACR,Southwest,Cincinnati,851,309,36.31%
Brown,STERLING TWP NORTH,ACS,Southwest,Cincinnati,"1,255",385,30.68%
Brown,STERLING TWP SOUTH,ACT,Southwest,Cincinnati,"1,093",360,32.94%
Brown,RIPLEY VILLAGE,ACU,Southwest,Cincinnati,"1,121",287,25.60%
Brown,UNION TWP,ACV,Southwest,Cincinnati,770,249,32.34%
Brown,WASHINGTON TWP,ACW,Southwest,Cincinnati,811,312,38.47%
Brown,MOUNT ORAB VILLAGE WEST,ACX,Southwest,Cincinnati,729,228,31.28%
Butler,FAIR2WD1,AAB,Southwest,Cincinnati,"1,156",301,26.04%
Butler,FAIR11WD3,AAC,Southwest,Cincinnati,767,405,52.80%
Butler,FAIR4WD1,AAD,Southwest,Cincinnati,792,190,23.99%
Butler,FAIR5WD1,AAE,Southwest,Cincinnati,651,176,27.04%
Butler,FAIR6WD1,AAF,Southwest,Cincinnati,"1,078",217,20.13%
Butler,FAIR7WD1,AAG,Southwest,Cincinnati,727,249,34.25%
Butler,FAIR8WD1,AAH,Southwest,Cincinnati,667,123,18.44%
Butler,FAIR9WD1,AAI,Southwest,Cincinnati,516,200,38.76%
Butler,FAIR3WD1,AAK,Southwest,Cincinnati,941,194,20.62%
Butler,FAIR1WD2,AAL,Southwest,Cincinnati,777,283,36.42%
Butler,FAIR2WD2,AAM,Southwest,Cincinnati,696,243,34.91%
Butler,FAIR3WD2,AAN,Southwest,Cincinnati,801,213,26.59%
Butler,FAIR4WD2,AAO,Southwest,Cincinnati,741,125,16.87%
Butler,FAIR5WD2,AAP,Southwest,Cincinnati,730,235,32.19%
Butler,FAIR6WD2,AAQ,Southwest,Cincinnati,763,237,31.06%
Butler,FAIR7WD2,AAR,Southwest,Cincinnati,916,201,21.94%
Butler,FAIR8WD2,AAS,Southwest,Cincinnati,382,46,12.04%
Butler,FAIR1WD3,AAT,Southwest,Cincinnati,637,285,44.74%
Butler,FAIR2WD3,AAU,Southwest,Cincinnati,877,248,28.28%
Butler,FAIR3WD3,AAV,Southwest,Cincinnati,644,310,48.14%
Butler,FAIR4WD3,AAW,Southwest,Cincinnati,641,293,45.71%
Butler,FAIR5WD3,AAX,Southwest,Cincinnati,889,352,39.60%
Butler,FAIR6WD3,AAY,Southwest,Cincinnati,699,251,35.91%
Butler,FAIR7WD3,AAZ,Southwest,Cincinnati,758,285,37.60%
Butler,FAIR8WD3,ABA,Southwest,Cincinnati,648,195,30.09%
Butler,FAIR10WD3,ABC,Southwest,Cincinnati,702,263,37.46%
Butler,FAIR10WD4,ABD,Southwest,Cincinnati,733,351,47.89%
Butler,FAIR2WD4,ABH,Southwest,Cincinnati,"1,103",443,40.16%
Butler,FAIR3WD4,ABI,Southwest,Cincinnati,808,315,38.99%
Butler,FAIR4WD4,ABJ,Southwest,Cincinnati,"1,018",284,27.90%
Butler,FAIR5WD4,ABK,Southwest,Cincinnati,764,315,41.23%
Butler,FAIR6WD4,ABL,Southwest,Cincinnati,848,353,41.63%
Butler,FAIR7WD4,ABM,Southwest,Cincinnati,768,269,35.03%
Butler,FAIR8WD4,ABN,Southwest,Cincinnati,777,340,43.76%
Butler,FAIR9WD4,ABO,Southwest,Cincinnati,696,315,45.26%
Butler,HAM1WD1,ABQ,Southwest,Cincinnati,818,344,42.05%
Butler,HAM2WD1,ABR,Southwest,Cincinnati,969,341,35.19%
Butler,HAM3WD1,ABS,Southwest,Cincinnati,745,191,25.64%
Butler,HAM4WD1,ABT,Southwest,Cincinnati,836,153,18.30%
Butler,HAM5WD1,ABU,Southwest,Cincinnati,867,185,21.34%
Butler,HAM6WD1,ABV,Southwest,Cincinnati,672,256,38.10%
Butler,HAM7WD1,ABW,Southwest,Cincinnati,"1,480",603,40.74%
Butler,HAM8WD1,ABX,Southwest,Cincinnati,873,236,27.03%
Butler,HAM9WD1,ABY,Southwest,Cincinnati,887,271,30.55%
Butler,HAM10WD1,ABZ,Southwest,Cincinnati,790,243,30.76%
Butler,HAM11WD1,ACA,Southwest,Cincinnati,837,234,27.96%
Butler,HAM12WD1,ACB,Southwest,Cincinnati,816,224,27.45%
Butler,HAM13WD1,ACC,Southwest,Cincinnati,635,144,22.68%
Butler,HAM14WD1,ACD,Southwest,Cincinnati,577,183,31.72%
Butler,HAM15WD1,ACE,Southwest,Cincinnati,"1,029",511,49.66%
Butler,HAM16WD1,ACF,Southwest,Cincinnati,413,178,43.10%
Butler,HAM17WD1,ACG,Southwest,Cincinnati,977,257,26.31%
Butler,HAM18WD1,ACH,Southwest,Cincinnati,"1,476",731,49.53%
Butler,HAM19WD1,ACI,Southwest,Cincinnati,811,157,19.36%
Butler,HAM20WD1,ACJ,Southwest,Cincinnati,928,313,33.73%
Butler,HAM21WD1,ACK,Southwest,Cincinnati,957,255,26.65%
Butler,HAM22WD1,ACL,Southwest,Cincinnati,909,384,42.24%
Butler,HAM23WD1,ACM,Southwest,Cincinnati,483,201,41.61%
Butler,HAM1WD2,ACN,Southwest,Cincinnati,737,128,17.37%
Butler,HAM2WD2,ACO,Southwest,Cincinnati,710,105,14.79%
Butler,HAM1WD3,ACQ,Southwest,Cincinnati,996,229,22.99%
Butler,HAM2WD3,ACR,Southwest,Cincinnati,"1,238",208,16.80%
Butler,HAM1WD4,ACT,Southwest,Cincinnati,"1,225",152,12.41%
Butler,HAM2WD4,ACU,Southwest,Cincinnati,"1,254",236,18.82%
Butler,HAM1WD5,ACX,Southwest,Cincinnati,962,123,12.79%
Butler,HAM2WD5,ACY,Southwest,Cincinnati,807,116,14.37%
Butler,HAM3WD5,ACZ,Southwest,Cincinnati,"1,327",306,23.06%
Butler,HAM1WD6,ADA,Southwest,Cincinnati,769,118,15.34%
Butler,HAM2WD6,ADB,Southwest,Cincinnati,896,202,22.54%
Butler,HAM3WD6,ADC,Southwest,Cincinnati,674,174,25.82%
Butler,HAM4WD6,ADD,Southwest,Cincinnati,917,260,28.35%
Butler,HAM5WD6,ADE,Southwest,Cincinnati,763,190,24.90%
Butler,HAM6WD6,ADF,Southwest,Cincinnati,325,33,10.15%
Butler,HAM7WD6,ADG,Southwest,Cincinnati,693,241,34.78%
Butler,MIDD1WD1,ADH,Southwest,Cincinnati,839,143,17.04%
Butler,MIDD2WD1,ADI,Southwest,Cincinnati,813,224,27.55%
Butler,MIDD3WD1,ADJ,Southwest,Cincinnati,634,353,55.68%
Butler,MIDD4WD1,ADK,Southwest,Cincinnati,678,332,48.97%
Butler,MIDD5WD1,ADL,Southwest,Cincinnati,"1,140",378,33.16%
Butler,MIDD6WD1,ADM,Southwest,Cincinnati,703,102,14.51%
Butler,MIDD7WD1,ADN,Southwest,Cincinnati,"1,098",188,17.12%
Butler,MIDD8WD1,ADO,Southwest,Cincinnati,606,202,33.33%
Butler,MIDD9WD1,ADP,Southwest,Cincinnati,843,114,13.52%
Butler,MIDD2WD2,ADR,Southwest,Cincinnati,726,159,21.90%
Butler,MIDD3WD2,ADS,Southwest,Cincinnati,598,112,18.73%
Butler,MIDD4WD2,ADT,Southwest,Cincinnati,634,118,18.61%
Butler,MIDD5WD2,ADU,Southwest,Cincinnati,774,113,14.60%
Butler,MIDD6WD2,ADV,Southwest,Cincinnati,766,116,15.14%
Butler,MIDD7WD2,ADW,Southwest,Cincinnati,465,73,15.70%
Butler,MIDD8WD2,ADX,Southwest,Cincinnati,739,132,17.86%
Butler,MIDD1WD3,ADY,Southwest,Cincinnati,648,308,47.53%
Butler,MIDD2WD3,ADZ,Southwest,Cincinnati,682,255,37.39%
Butler,MIDD3WD3,AEA,Southwest,Cincinnati,631,232,36.77%
Butler,MIDD4WD3,AEB,Southwest,Cincinnati,580,191,32.93%
Butler,MIDD5WD3,AEC,Southwest,Cincinnati,755,336,44.50%
Butler,MIDD6WD3,AED,Southwest,Cincinnati,886,435,49.10%
Butler,MIDD7WD3,AEE,Southwest,Cincinnati,874,345,39.47%
Butler,MIDD8WD3,AEF,Southwest,Cincinnati,826,200,24.21%
Butler,MIDD9WD3,AEG,Southwest,Cincinnati,595,261,43.87%
Butler,MIDD10WD3,AEH,Southwest,Cincinnati,783,212,27.08%
Butler,MIDD11WD3,AEI,Southwest,Cincinnati,802,281,35.04%
Butler,MIDD1WD4,AEK,Southwest,Cincinnati,992,186,18.75%
Butler,MIDD2WD4,AEL,Southwest,Cincinnati,860,174,20.23%
Butler,MIDD3WD4,AEM,Southwest,Cincinnati,809,220,27.19%
Butler,MIDD4WD4,AEN,Southwest,Cincinnati,546,203,37.18%
Butler,MIDD5WD4,AEO,Southwest,Cincinnati,743,175,23.55%
Butler,MIDD6WD4,AEP,Southwest,Cincinnati,"1,205",277,22.99%
Butler,MIDD7WD4,AEQ,Southwest,Cincinnati,992,199,20.06%
Butler,MIDD8WD4,AER,Southwest,Cincinnati,887,234,26.38%
Butler,OXFORD 1,AET,Southwest,Cincinnati,877,212,24.17%
Butler,OXFORD 2,AEU,Southwest,Cincinnati,670,110,16.42%
Butler,OXFORD 3,AEV,Southwest,Cincinnati,990,610,61.62%
Butler,OXFORD 4,AEW,Southwest,Cincinnati,913,207,22.67%
Butler,OXFORD 5,AEX,Southwest,Cincinnati,606,221,36.47%
Butler,OXFORD 6,AEY,Southwest,Cincinnati,463,13,2.81%
Butler,OXFORD 7,AEZ,Southwest,Cincinnati,647,28,4.33%
Butler,OXFORD 8,AFA,Southwest,Cincinnati,854,134,15.69%
Butler,OXFORD 9,AFB,Southwest,Cincinnati,"1,012",280,27.67%
Butler,OXFORD 10,AFC,Southwest,Cincinnati,730,433,59.32%
Butler,OXFORD 11,AFD,Southwest,Cincinnati,809,19,2.35%
Butler,OXFORD 12,AFE,Southwest,Cincinnati,511,6,1.17%
Butler,OXFORD 13,AFF,Southwest,Cincinnati,775,369,47.61%
Butler,TRENTON 1,AFH,Southwest,Cincinnati,239,59,24.69%
Butler,TRENTON 2,AFI,Southwest,Cincinnati,"1,139",411,36.08%
Butler,TRENTON 3,AFJ,Southwest,Cincinnati,"1,072",341,31.81%
Butler,TRENTON 4,AFK,Southwest,Cincinnati,"1,213",389,32.07%
Butler,TRENTON 5,AFL,Southwest,Cincinnati,546,107,19.60%
Butler,TRENTON 6,AFM,Southwest,Cincinnati,"1,299",282,21.71%
Butler,TRENTON 7,AFN,Southwest,Cincinnati,"1,237",312,25.22%
Butler,FAIRFIELD TWP 1,AFO,Southwest,Cincinnati,717,310,43.24%
Butler,FAIRFIELD TWP 2,AFP,Southwest,Cincinnati,642,113,17.60%
Butler,FAIRFIELD TWP 3,AFQ,Southwest,Cincinnati,767,224,29.20%
Butler,FAIRFIELD TWP 4,AFR,Southwest,Cincinnati,"1,130",444,39.29%
Butler,FAIRFIELD TWP 5,AFS,Southwest,Cincinnati,655,212,32.37%
Butler,FAIRFIELD TWP 6,AFT,Southwest,Cincinnati,"1,075",458,42.60%
Butler,FAIRFIELD TWP 7,AFU,Southwest,Cincinnati,849,401,47.23%
Butler,FAIRFIELD TWP 8,AFV,Southwest,Cincinnati,776,337,43.43%
Butler,FAIRFIELD TWP 9,AFW,Southwest,Cincinnati,795,361,45.41%
Butler,FAIRFIELD TWP 10,AFX,Southwest,Cincinnati,776,327,42.14%
Butler,FAIRFIELD TWP 11,AFY,Southwest,Cincinnati,"1,175",482,41.02%
Butler,FAIRFIELD TWP 12,AFZ,Southwest,Cincinnati,"1,364",550,40.32%
Butler,FAIRFIELD TWP 13,AGA,Southwest,Cincinnati,485,180,37.11%
Butler,HANOVER TWP 1,AGB,Southwest,Cincinnati,234,98,41.88%
Butler,HANOVER TWP 2,AGC,Southwest,Cincinnati,809,327,40.42%
Butler,HANOVER TWP 3,AGD,Southwest,Cincinnati,582,266,45.70%
Butler,HANOVER TWP 4,AGE,Southwest,Cincinnati,844,368,43.60%
Butler,HANOVER TWP 5,AGF,Southwest,Cincinnati,"1,015",409,40.30%
Butler,HANOVER TWP 6,AGG,Southwest,Cincinnati,127,47,37.01%
Butler,HANOVER TWP 7,AGH,Southwest,Cincinnati,953,338,35.47%
Butler,LEMON TWP 1,AGJ,Southwest,Cincinnati,411,67,16.30%
Butler,LEMON TWP 2,AGK,Southwest,Cincinnati,716,108,15.08%
Butler,LIBERTY TWP 1,AGL,Southwest,Cincinnati,877,280,31.93%
Butler,LIBERTY TWP 2,AGM,Southwest,Cincinnati,613,245,39.97%
Butler,LIBERTY TWP 3,AGN,Southwest,Cincinnati,"1,088",425,39.06%
Butler,LIBERTY TWP 4,AGO,Southwest,Cincinnati,"1,084",468,43.17%
Butler,LIBERTY TWP 5,AGP,Southwest,Cincinnati,"1,076",418,38.85%
Butler,LIBERTY TWP 6,AGQ,Southwest,Cincinnati,"1,319",483,36.62%
Butler,LIBERTY TWP 7,AGR,Southwest,Cincinnati,"1,335",614,45.99%
Butler,LIBERTY TWP 8,AGS,Southwest,Cincinnati,"1,616",696,43.07%
Butler,LIBERTY TWP 9,AGT,Southwest,Cincinnati,"1,065",446,41.88%
Butler,LIBERTY TWP 10,AGU,Southwest,Cincinnati,"1,000",325,32.50%
Butler,LIBERTY TWP 11,AGV,Southwest,Cincinnati,686,306,44.61%
Butler,LIBERTY TWP 12,AGW,Southwest,Cincinnati,875,410,46.86%
Butler,LIBERTY TWP 13,AGX,Southwest,Cincinnati,"1,038",480,46.24%
Butler,MADISON TWP 1,AGY,Southwest,Cincinnati,"1,324",579,43.73%
Butler,MADISON TWP 2,AGZ,Southwest,Cincinnati,"1,223",383,31.32%
Butler,MADISON TWP 3,AHA,Southwest,Cincinnati,"1,295",521,40.23%
Butler,MADISON TWP 4,AHB,Southwest,Cincinnati,"1,067",431,40.39%
Butler,MADISON TWP 5,AHC,Southwest,Cincinnati,255,63,24.71%
Butler,MADISON TWP 7,AHE,Southwest,Cincinnati,469,195,41.58%
Butler,MILFORD TWP 1,AHF,Southwest,Cincinnati,"1,146",476,41.54%
Butler,MILFORD TWP 2,AHH,Southwest,Cincinnati,"1,461",590,40.38%
Butler,MORGAN TWP 1,AHJ,Southwest,Cincinnati,549,224,40.80%
Butler,MORGAN TWP 2,AHK,Southwest,Cincinnati,719,331,46.04%
Butler,MORGAN TWP 3,AHL,Southwest,Cincinnati,"1,035",455,43.96%
Butler,MORGAN TWP 4,AHM,Southwest,Cincinnati,928,441,47.52%
Butler,MORGAN TWP 5,AHN,Southwest,Cincinnati,794,327,41.18%
Butler,OXFORD TWP 1,AHO,Southwest,Cincinnati,821,395,48.11%
Butler,OXFORD TWP 2,AHP,Southwest,Cincinnati,113,30,26.55%
Butler,OXFORD TWP 3,AHQ,Southwest,Cincinnati,974,581,59.65%
Butler,REILY TWP 1,AHS,Southwest,Cincinnati,899,450,50.06%
Butler,REILY TWP 2,AHT,Southwest,Cincinnati,"1,174",574,48.89%
Butler,ROSS TWP 1,AHU,Southwest,Cincinnati,729,298,40.88%
Butler,ROSS TWP 2,AHV,Southwest,Cincinnati,"1,192",576,48.32%
Butler,ROSS TWP 3,AHW,Southwest,Cincinnati,"1,374",583,42.43%
Butler,ROSS TWP 4,AHX,Southwest,Cincinnati,"1,051",448,42.63%
Butler,ROSS TWP 5,AHY,Southwest,Cincinnati,294,113,38.44%
Butler,ROSS TWP 6,AHZ,Southwest,Cincinnati,848,244,28.77%
Butler,ROSS TWP 7,AIA,Southwest,Cincinnati,792,393,49.62%
Butler,ST CLAIR TWP 1,AIB,Southwest,Cincinnati,"1,070",419,39.16%
Butler,ST CLAIR TWP 2,AIC,Southwest,Cincinnati,343,138,40.23%
Butler,ST CLAIR TWP 3,AID,Southwest,Cincinnati,"1,015",258,25.42%
Butler,ST CLAIR TWP 4,AIE,Southwest,Cincinnati,"1,207",234,19.39%
Butler,ST CLAIR TWP 5,AIF,Southwest,Cincinnati,525,130,24.76%
Butler,WEST CHESTER TWP 1,AIJ,Southwest,Cincinnati,"1,333",532,39.91%
Butler,WEST CHESTER TWP 2,AIK,Southwest,Cincinnati,"1,173",536,45.69%
Butler,WEST CHESTER TWP 3,AIL,Southwest,Cincinnati,952,453,47.58%
Butler,WEST CHESTER TWP 4,AIM,Southwest,Cincinnati,"1,137",519,45.65%
Butler,WEST CHESTER TWP 5,AIN,Southwest,Cincinnati,844,355,42.06%
Butler,WEST CHESTER TWP 6,AIO,Southwest,Cincinnati,800,374,46.75%
Butler,WEST CHESTER TWP 7,AIP,Southwest,Cincinnati,"1,004",449,44.72%
Butler,WEST CHESTER TWP 8,AIQ,Southwest,Cincinnati,794,307,38.66%
Butler,WEST CHESTER TWP 10,AIS,Southwest,Cincinnati,"1,009",466,46.18%
Butler,WEST CHESTER TWP 11,AIT,Southwest,Cincinnati,"1,399",498,35.60%
Butler,WEST CHESTER TWP 12,AIU,Southwest,Cincinnati,"1,036",426,41.12%
Butler,WEST CHESTER TWP 13,AIV,Southwest,Cincinnati,"1,116",448,40.14%
Butler,WEST CHESTER TWP 14,AIW,Southwest,Cincinnati,"1,081",524,48.47%
Butler,WEST CHESTER TWP 15,AIX,Southwest,Cincinnati,"1,029",392,38.10%
